"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Rio Maria","Rio Maria","-7.3108","-50.0478","Brazil","BR","BRA","Pará","minor","18384","1076042056"
"Itapororoca","Itapororoca","-6.8300","-35.2469","Brazil","BR","BRA","Paraíba","minor","18382","1076439855"
"Cesário Lange","Cesario Lange","-23.2267","-47.9531","Brazil","BR","BRA","São Paulo","minor","18375","1076669066"
"Baependi","Baependi","-21.9589","-44.8900","Brazil","BR","BRA","Minas Gerais","minor","18366","1076882694"
"São Benedito do Rio Preto","Sao Benedito do Rio Preto","-3.3339","-43.5278","Brazil","BR","BRA","Maranhão","minor","18364","1076042619"
"Porto Real do Colégio","Porto Real do Colegio","-10.1858","-36.8400","Brazil","BR","BRA","Alagoas","minor","18355","1076149221"
"Mirante do Paranapanema","Mirante do Paranapanema","-22.2919","-51.9064","Brazil","BR","BRA","São Paulo","minor","18338","1076182507"
"Capoeiras","Capoeiras","-8.7350","-36.6269","Brazil","BR","BRA","Pernambuco","minor","18338","1076140888"
"Picuí","Picui","-6.5550","-36.3489","Brazil","BR","BRA","Paraíba","minor","18333","1076876343"
"Riachão do Dantas","Riachao do Dantas","-11.0689","-37.7250","Brazil","BR","BRA","Sergipe","minor","18313","1076967515"
"Pontalina","Pontalina","-17.5258","-49.4489","Brazil","BR","BRA","Goiás","minor","18309","1076353153"
"Morretes","Morretes","-25.4769","-48.8339","Brazil","BR","BRA","Paraná","minor","18309","1076545302"
"Belém de São Francisco","Belem de Sao Francisco","-8.7578","-38.9639","Brazil","BR","BRA","Pernambuco","minor","18301","1076900718"
"Aveiro","Aveiro","-3.6058","-55.3319","Brazil","BR","BRA","Pará","minor","18290","1076478075"
"Paraibano","Paraibano","-6.4328","-43.9839","Brazil","BR","BRA","Maranhão","minor","18274","1076424207"
"Jussara","Jussara","-15.8650","-50.8678","Brazil","BR","BRA","Goiás","minor","18266","1076624380"
"Paraibuna","Paraibuna","-23.3861","-45.6622","Brazil","BR","BRA","São Paulo","minor","18263","1076100986"
"Luz","Luz","-19.8008","-45.6858","Brazil","BR","BRA","Minas Gerais","minor","18257","1076520575"
"Comodoro","Comodoro","-13.6593","-59.7941","Brazil","BR","BRA","Mato Grosso","minor","18238","1076826121"
"Júlio de Castilhos","Julio de Castilhos","-29.2269","-53.6819","Brazil","BR","BRA","Rio Grande do Sul","minor","18226","1076339588"
"Manga","Manga","-14.7558","-43.9322","Brazil","BR","BRA","Minas Gerais","minor","18226","1076922718"
"Baixa Grande","Baixa Grande","-11.9600","-40.1678","Brazil","BR","BRA","Bahia","minor","18220","1076238457"
"Nazaré Paulista","Nazare Paulista","-23.1808","-46.3950","Brazil","BR","BRA","São Paulo","minor","18217","1076428478"
"Farias Brito","Farias Brito","-6.9308","-39.5658","Brazil","BR","BRA","Ceará","minor","18217","1076558582"
"Gameleira","Gameleira","-8.5844","-35.3867","Brazil","BR","BRA","Pernambuco","minor","18214","1076789377"
"Serrita","Serrita","-7.9328","-39.2958","Brazil","BR","BRA","Pernambuco","minor","18207","1076395069"
"Amaraji","Amaraji","-8.3758","-35.4522","Brazil","BR","BRA","Pernambuco","minor","18205","1076105357"
"Solonópole","Solonopole","-5.7328","-39.0078","Brazil","BR","BRA","Ceará","minor","18179","1076012866"
"Ingá","Inga","-7.2808","-35.6044","Brazil","BR","BRA","Paraíba","minor","18144","1076947371"
"Riacho das Almas","Riacho das Almas","-8.1339","-35.6892","Brazil","BR","BRA","Pernambuco","minor","18142","1076029220"
"Una","Una","-15.2928","-39.0750","Brazil","BR","BRA","Bahia","minor","18131","1076665693"
"Itacaré","Itacare","-14.2778","-38.9969","Brazil","BR","BRA","Bahia","minor","18120","1076667564"
"Terra Roxa d’Oeste","Terra Roxa d'Oeste","-24.1667","-54.0833","Brazil","BR","BRA","Paraná","minor","18119","1076869704"
"Campos Belos","Campos Belos","-13.0369","-46.7719","Brazil","BR","BRA","Goiás","minor","18108","1076340789"
"Varjota","Varjota","-4.1939","-40.4769","Brazil","BR","BRA","Ceará","minor","18105","1076392050"
"Belterra","Belterra","-2.6358","-54.9369","Brazil","BR","BRA","Pará","minor","18099","1076386463"
"Antonina","Antonina","-25.4289","-48.7119","Brazil","BR","BRA","Paraná","minor","18091","1076700351"
"Água Azul do Norte","Agua Azul do Norte","-6.7908","-50.4669","Brazil","BR","BRA","Pará","minor","18080","1076912396"
"Pedra Preta","Pedra Preta","-16.6228","-54.4739","Brazil","BR","BRA","Mato Grosso","minor","18066","1076000176"
"Taperoá","Taperoa","-13.5378","-39.0989","Brazil","BR","BRA","Bahia","minor","18044","1076531500"
"Cristinápolis","Cristinapolis","-11.4756","-37.7553","Brazil","BR","BRA","Sergipe","minor","18029","1076000776"
"Itaberá","Itabera","-23.8619","-49.1372","Brazil","BR","BRA","São Paulo","minor","18015","1076280626"
"Fundão","Fundao","-19.9328","-40.4069","Brazil","BR","BRA","Espírito Santo","minor","18014","1076953629"
"Campina Verde","Campina Verde","-19.5358","-49.4858","Brazil","BR","BRA","Minas Gerais","minor","18011","1076800884"
"Serra Preta","Serra Preta","-12.1600","-39.3319","Brazil","BR","BRA","Bahia","minor","17996","1076184457"
"Lagoa do Carro","Lagoa do Carro","-7.8450","-35.3200","Brazil","BR","BRA","Pernambuco","minor","17981","1076947302"
"Antenor Navarro","Antenor Navarro","-6.7289","-38.4489","Brazil","BR","BRA","Paraíba","minor","17964","1076302575"
"Sapeaçu","Sapeacu","-12.7278","-39.1819","Brazil","BR","BRA","Bahia","minor","17963","1076513396"
"Santo Anastácio","Santo Anastacio","-21.9769","-51.6519","Brazil","BR","BRA","São Paulo","minor","17963","1076929183"
"Quipapá","Quipapa","-8.8278","-36.0119","Brazil","BR","BRA","Pernambuco","minor","17928","1076936377"
"Olho d’Água das Cunhãs","Olho d'Agua das Cunhas","-4.1389","-45.1200","Brazil","BR","BRA","Maranhão","minor","17919","1076622179"
"Ituaçu","Ituacu","-13.8128","-41.2969","Brazil","BR","BRA","Bahia","minor","17914","1076736927"
"Não-Me-Toque","Nao-Me-Toque","-28.4589","-52.8208","Brazil","BR","BRA","Rio Grande do Sul","minor","17898","1076179285"
"Filadélfia","Filadelfia","-10.7408","-40.1328","Brazil","BR","BRA","Bahia","minor","17897","1076975791"
"Guapiara","Guapiara","-24.1850","-48.5328","Brazil","BR","BRA","São Paulo","minor","17879","1076094869"
"Hidrolândia","Hidrolandia","-4.4078","-40.4378","Brazil","BR","BRA","Ceará","minor","17855","1076197318"
"Ourém","Ourem","-1.5478","-47.1189","Brazil","BR","BRA","Pará","minor","17855","1076169606"
"Pôrto Grande","Porto Grande","0.7128","-51.4128","Brazil","BR","BRA","Amapá","minor","17848","1076117009"
"Águas Formosas","Aguas Formosas","-17.0819","-40.9358","Brazil","BR","BRA","Minas Gerais","minor","17845","1076043870"
"Itapiúna","Itapiuna","-4.5639","-38.9219","Brazil","BR","BRA","Ceará","minor","17841","1076370750"
"São Luís Gonzaga do Maranhão","Sao Luis Gonzaga do Maranhao","-4.3800","-44.6700","Brazil","BR","BRA","Maranhão","minor","17818","1076739707"
"Itanhém","Itanhem","-17.1658","-40.3300","Brazil","BR","BRA","Bahia","minor","17813","1076490669"
"Jucurutu","Jucurutu","-6.0339","-37.0200","Brazil","BR","BRA","Rio Grande do Norte","minor","17793","1076172332"
"Cairu","Cairu","-13.4869","-39.0439","Brazil","BR","BRA","Bahia","minor","17761","1076381355"
"Dianópolis","Dianopolis","-11.6258","-46.8203","Brazil","BR","BRA","Tocantins","minor","17739","1076139135"
"Sapucaia","Sapucaia","-21.9950","-42.9139","Brazil","BR","BRA","Rio de Janeiro","minor","17729","1076318561"
"Pirapemas","Pirapemas","-3.7269","-44.2228","Brazil","BR","BRA","Maranhão","minor","17714","1076407329"
"Major Isidoro","Major Isidoro","-9.5319","-36.9850","Brazil","BR","BRA","Alagoas","minor","17700","1076827691"
"Mairi","Mairi","-11.7108","-40.1489","Brazil","BR","BRA","Bahia","minor","17674","1076746756"
"Jaguaripe","Jaguaripe","-13.1128","-38.8958","Brazil","BR","BRA","Bahia","minor","17659","1076014557"
"Pirapora do Bom Jesus","Pirapora do Bom Jesus","-23.3972","-47.0028","Brazil","BR","BRA","São Paulo","minor","17646","1076000099"
"São Miguel do Tapuio","Sao Miguel do Tapuio","-5.5036","-41.3233","Brazil","BR","BRA","Piauí","minor","17639","1076871034"
"Abaré","Abare","-8.7208","-39.1150","Brazil","BR","BRA","Bahia","minor","17639","1076490247"
"Cariré","Carire","-3.9508","-40.4728","Brazil","BR","BRA","Ceará","minor","17632","1076644740"
"São Francisco de Assis","Sao Francisco de Assis","-29.5500","-55.1308","Brazil","BR","BRA","Rio Grande do Sul","minor","17618","1076070438"
"Boqueirão","Boqueirao","-7.4819","-36.1350","Brazil","BR","BRA","Paraíba","minor","17598","1076458629"
"Ubaitaba","Ubaitaba","-14.3128","-39.3228","Brazil","BR","BRA","Bahia","minor","17596","1076532739"
"Água Branca","Agua Branca","-5.8900","-42.6378","Brazil","BR","BRA","Piauí","minor","17573","1076724006"
"Terra Boa","Terra Boa","-23.7678","-52.4439","Brazil","BR","BRA","Paraná","minor","17568","1076442933"
"Piritiba","Piritiba","-11.7300","-40.5550","Brazil","BR","BRA","Bahia","minor","17566","1076244219"
"Arroio Grande","Arroio Grande","-32.2378","-53.0869","Brazil","BR","BRA","Rio Grande do Sul","minor","17558","1076512343"
"Mandirituba","Mandirituba","-25.7789","-49.3258","Brazil","BR","BRA","Paraná","minor","17540","1076772401"
"Rio Bananal","Rio Bananal","-19.2650","-40.3333","Brazil","BR","BRA","Espírito Santo","minor","17530","1076670065"
"Malacacheta","Malacacheta","-17.8419","-42.0769","Brazil","BR","BRA","Minas Gerais","minor","17516","1076342419"
"Piratini","Piratini","-31.4478","-53.1039","Brazil","BR","BRA","Rio Grande do Sul","minor","17504","1076525146"
"Mendes","Mendes","-22.5269","-43.7328","Brazil","BR","BRA","Rio de Janeiro","minor","17502","1076845533"
"Cafelândia","Cafelandia","-21.8025","-49.6100","Brazil","BR","BRA","São Paulo","minor","17499","1076575289"
"Augustinópolis","Augustinopolis","-5.4658","-47.8878","Brazil","BR","BRA","Tocantins","minor","17484","1076224438"
"Croatá","Croata","-4.4000","-40.9108","Brazil","BR","BRA","Ceará","minor","17481","1076626638"
"Urucuia","Urucuia","-16.1328","-45.7419","Brazil","BR","BRA","Minas Gerais","minor","17479","1076674277"
"Umirim","Umirim","-3.6769","-39.3500","Brazil","BR","BRA","Ceará","minor","17470","1076894065"
"Corbélia","Corbelia","-24.7989","-53.3069","Brazil","BR","BRA","Paraná","minor","17470","1076405992"
"Pocinhos","Pocinhos","-7.0769","-36.0608","Brazil","BR","BRA","Paraíba","minor","17469","1076955414"
"Cafarnaum","Cafarnaum","-11.6939","-41.4678","Brazil","BR","BRA","Bahia","minor","17466","1076083831"
"Cruz do Espírito Santo","Cruz do Espirito Santo","-7.1400","-35.0864","Brazil","BR","BRA","Paraíba","minor","17461","1076291105"
"Peçanha","Pecanha","-18.5489","-42.5569","Brazil","BR","BRA","Minas Gerais","minor","17446","1076594698"
"Rio Pomba","Rio Pomba","-21.2750","-43.1789","Brazil","BR","BRA","Minas Gerais","minor","17443","1076797985"
"Nova Era","Nova Era","-19.7606","-43.0289","Brazil","BR","BRA","Minas Gerais","minor","17438","1076826150"
"Conceição do Mato Dentro","Conceicao do Mato Dentro","-19.0369","-43.4250","Brazil","BR","BRA","Minas Gerais","minor","17438","1076112656"
"Camocim de São Félix","Camocim de Sao Felix","-8.3589","-35.7619","Brazil","BR","BRA","Pernambuco","minor","17419","1076257336"
"Viradouro","Viradouro","-20.8728","-48.2969","Brazil","BR","BRA","São Paulo","minor","17414","1076583585"
"Borda da Mata","Borda da Mata","-22.2739","-46.1650","Brazil","BR","BRA","Minas Gerais","minor","17404","1076422233"
"Rio Claro","Rio Claro","-22.7228","-44.1358","Brazil","BR","BRA","Rio de Janeiro","minor","17401","1076913313"
"São Domingos do Prata","Sao Domingos do Prata","-19.8650","-42.9678","Brazil","BR","BRA","Minas Gerais","minor","17392","1076343054"
"Abelardo Luz","Abelardo Luz","-26.5650","-52.3278","Brazil","BR","BRA","Santa Catarina","minor","17392","1076575845"
"Vargem Alta","Vargem Alta","-20.6708","-41.0069","Brazil","BR","BRA","Espírito Santo","minor","17376","1076304593"
"Padre Paraíso","Padre Paraiso","-17.0719","-41.5239","Brazil","BR","BRA","Minas Gerais","minor","17334","1076628988"
"Muniz Freire","Muniz Freire","-20.4642","-41.4131","Brazil","BR","BRA","Espírito Santo","minor","17319","1076991967"
"Otacílio Costa","Otacilio Costa","-27.4828","-50.1219","Brazil","BR","BRA","Santa Catarina","minor","17312","1076112115"
"Mundo Novo","Mundo Novo","-11.8589","-40.4719","Brazil","BR","BRA","Bahia","minor","17305","1076708728"
"Fortim","Fortim","-4.4500","-37.7833","Brazil","BR","BRA","Ceará","minor","17294","1076247527"
"Porciúncula","Porciuncula","-20.9628","-42.0408","Brazil","BR","BRA","Rio de Janeiro","minor","17288","1076077917"
"Santo Antônio do Amparo","Santo Antonio do Amparo","-20.9458","-44.9189","Brazil","BR","BRA","Minas Gerais","minor","17285","1076950155"
"Arinos","Arinos","-15.9169","-46.1058","Brazil","BR","BRA","Minas Gerais","minor","17272","1076034909"
"Sengés","Senges","-24.1128","-49.4639","Brazil","BR","BRA","Paraná","minor","17270","1076152833"
"Montanha","Montanha","-18.1269","-40.3628","Brazil","BR","BRA","Espírito Santo","minor","17263","1076200143"
"Capistrano","Capistrano","-4.4700","-38.9008","Brazil","BR","BRA","Ceará","minor","17254","1076524750"
"Venturosa","Venturosa","-8.5747","-36.8742","Brazil","BR","BRA","Pernambuco","minor","17251","1076535367"
"Jaguaretama","Jaguaretama","-5.6128","-38.7669","Brazil","BR","BRA","Ceará","minor","17232","1076022624"
"Cipó","Cipo","-11.1000","-38.5169","Brazil","BR","BRA","Bahia","minor","17230","1076696194"
"Resplendor","Resplendor","-19.3258","-41.2550","Brazil","BR","BRA","Minas Gerais","minor","17226","1076246144"
"Lima Duarte","Lima Duarte","-21.8428","-43.7928","Brazil","BR","BRA","Minas Gerais","minor","17221","1076049970"
"Carnaubal","Carnaubal","-4.1669","-40.9428","Brazil","BR","BRA","Ceará","minor","17210","1076105679"
"Itacarambi","Itacarambi","-15.1019","-44.0919","Brazil","BR","BRA","Minas Gerais","minor","17208","1076622492"
"Carmo","Carmo","-21.9339","-42.6089","Brazil","BR","BRA","Rio de Janeiro","minor","17198","1076161057"
"Banabuiú","Banabuiu","-5.3100","-38.9208","Brazil","BR","BRA","Ceará","minor","17195","1076818292"
"Anori","Anori","-3.7728","-61.6442","Brazil","BR","BRA","Amazonas","minor","17194","1076651452"
"Araruna","Araruna","-6.5321","-35.7398","Brazil","BR","BRA","Paraíba","minor","17189","1076203959"
"Dormentes","Dormentes","-8.4469","-40.7708","Brazil","BR","BRA","Pernambuco","minor","17188","1076159651"
"Cacimba de Dentro","Cacimba de Dentro","-6.6417","-35.7900","Brazil","BR","BRA","Paraíba","minor","17178","1076408478"
"Sumé","Sume","-7.6719","-36.8800","Brazil","BR","BRA","Paraíba","minor","17166","1076446813"
"Conceição do Almeida","Conceicao do Almeida","-12.7794","-39.1700","Brazil","BR","BRA","Bahia","minor","17165","1076485799"
"Iati","Iati","-9.0458","-36.8458","Brazil","BR","BRA","Pernambuco","minor","17165","1076586652"
"Massaranduba","Massaranduba","-26.6108","-49.0078","Brazil","BR","BRA","Santa Catarina","minor","17162","1076435799"
"Poção de Pedras","Pocao de Pedras","-4.7500","-44.9333","Brazil","BR","BRA","Maranhão","minor","17161","1076851693"
"Itirapina","Itirapina","-22.2528","-47.8228","Brazil","BR","BRA","São Paulo","minor","17160","1076964066"
"Tanque Novo","Tanque Novo","-13.5458","-42.4908","Brazil","BR","BRA","Bahia","minor","17158","1076829439"
"Cássia","Cassia","-20.5828","-46.9219","Brazil","BR","BRA","Minas Gerais","minor","17155","1076905078"
"Tejuçuoca","Tejucuoca","-3.9889","-39.5808","Brazil","BR","BRA","Ceará","minor","17154","1076859044"
"Bom Sucesso","Bom Sucesso","-21.0328","-44.7578","Brazil","BR","BRA","Minas Gerais","minor","17151","1076350360"
"Perdizes","Perdizes","-19.3528","-47.2928","Brazil","BR","BRA","Minas Gerais","minor","17151","1076102684"
"Joaquim Gomes","Joaquim Gomes","-9.1328","-35.7478","Brazil","BR","BRA","Alagoas","minor","17150","1076186837"
"Monsenhor Tabosa","Monsenhor Tabosa","-4.7889","-40.0628","Brazil","BR","BRA","Ceará","minor","17149","1076361501"
"Ipaba","Ipaba","-19.4139","-42.4189","Brazil","BR","BRA","Minas Gerais","minor","17136","1076725503"
"Regeneração","Regeneracao","-6.2378","-42.6878","Brazil","BR","BRA","Piauí","minor","17133","1076132232"
"Correntes","Correntes","-9.1289","-36.3300","Brazil","BR","BRA","Pernambuco","minor","17131","1076224678"
"Novo Aripuanã","Novo Aripuana","-5.1214","-60.3806","Brazil","BR","BRA","Amazonas","minor","17119","1076527890"
"Manaquiri","Manaquiri","-3.4281","-60.4594","Brazil","BR","BRA","Amazonas","minor","17107","1076794192"
"Mata Roma","Mata Roma","-3.6250","-43.1108","Brazil","BR","BRA","Maranhão","minor","17090","1076418048"
"Elias Fausto","Elias Fausto","-23.0428","-47.3739","Brazil","BR","BRA","São Paulo","minor","17085","1076412113"
"Crixás","Crixas","-14.5489","-49.9689","Brazil","BR","BRA","Goiás","minor","17065","1076662218"
"Paulino Neves","Paulino Neves","-2.7189","-42.5328","Brazil","BR","BRA","Maranhão","minor","17056","1076830329"
"Condeúba","Condeuba","-14.8950","-41.9689","Brazil","BR","BRA","Bahia","minor","17053","1076228671"
"Itarantim","Itarantim","-15.6600","-40.0658","Brazil","BR","BRA","Bahia","minor","17052","1076145914"
"Porteiras","Porteiras","-7.5350","-39.1178","Brazil","BR","BRA","Ceará","minor","17050","1076933484"
"Ilhota","Ilhota","-26.9000","-48.8269","Brazil","BR","BRA","Santa Catarina","minor","17046","1076725454"
"Ribeirópolis","Ribeiropolis","-10.5389","-37.4361","Brazil","BR","BRA","Sergipe","minor","17033","1076522611"
"Barreira","Barreira","-4.2869","-38.6428","Brazil","BR","BRA","Ceará","minor","17024","1076309909"
"São Simão","Sao Simao","-19.0127","-50.6748","Brazil","BR","BRA","Goiás","minor","17020","1076642635"
"São Simão","Sao Simao","-18.9908","-50.5439","Brazil","BR","BRA","Goiás","","17020","1076231120"
"Piranga","Piranga","-20.6850","-43.3000","Brazil","BR","BRA","Minas Gerais","minor","17018","1076731478"
"Cariús","Carius","-6.5369","-39.4969","Brazil","BR","BRA","Ceará","minor","17015","1076668766"
"Macatuba","Macatuba","-22.5022","-48.7114","Brazil","BR","BRA","São Paulo","minor","17013","1076530289"
"Juazeirinho","Juazeirinho","-7.0678","-36.5778","Brazil","BR","BRA","Paraíba","minor","17007","1076068443"
"Brasnorte","Brasnorte","-12.1550","-57.9789","Brazil","BR","BRA","Mato Grosso","minor","17004","1076002867"
"Santo Antônio do Leverger","Santo Antonio do Leverger","-15.8656","-56.0767","Brazil","BR","BRA","Mato Grosso","minor","16999","1076851288"
"Itajobi","Itajobi","-21.3178","-49.0539","Brazil","BR","BRA","São Paulo","minor","16989","1076185056"
"Fortuna","Fortuna","-5.7328","-44.1578","Brazil","BR","BRA","Maranhão","minor","16976","1076197650"
